id,order_time,total_amount,cashier
47296,2025-12-15 09:30:22,65.57,5
47297,2025-12-15 17:47:19,39.22,5
47298,2025-12-15 18:13:23,29.94,5
47299,2025-12-15 16:49:15,9.98,5
47300,2025-12-15 17:12:26,15.37,5
47301,2025-12-15 13:32:06,45.31,5
47302,2025-12-15 04:31:57,29.64,3
47303,2025-12-15 21:52:15,24.95,3
47304,2025-12-15 16:40:38,34.23,5
47305,2025-12-15 16:21:55,60.48,5
47306,2025-12-15 09:42:08,4.79,2
47307,2025-12-15 14:01:42,40.42,2
47308,2025-12-15 18:36:40,20.46,2
47309,2025-12-15 13:35:14,24.85,2
47310,2025-12-15 18:03:50,65.47,3
47311,2025-12-15 13:03:08,45.91,5
47312,2025-12-15 12:44:11,5.29,5
47313,2025-12-15 19:04:48,44.11,5
47314,2025-12-15 09:16:38,34.83,5
47315,2025-12-15 13:53:28,40.12,3
47316,2025-12-15 16:54:31,30.64,3
47317,2025-12-15 12:15:34,25.95,2
47318,2025-12-15 19:10:08,35.03,3
47319,2025-12-15 17:58:51,40.22,5
47320,2025-12-15 12:54:40,24.45,3
47321,2025-12-15 16:38:55,65.67,3
47322,2025-12-15 19:10:47,10.08,2
47323,2025-12-15 08:26:45,32.04,5
47324,2025-12-15 11:47:47,35.83,5
47325,2025-12-15 17:33:47,30.74,2
47326,2025-12-15 12:56:40,5.09,5
47327,2025-12-15 16:42:04,30.84,3
47328,2025-12-15 15:41:15,39.82,2
47329,2025-12-15 13:57:13,46.11,5
47330,2025-12-15 15:55:57,36.63,2
47331,2025-12-15 16:39:39,20.56,2
47332,2025-12-15 19:26:04,19.56,2
47333,2025-12-15 12:39:33,19.86,3
47334,2025-12-15 19:22:32,4.89,2
47335,2025-12-15 07:32:42,53.99,3
47336,2025-12-15 16:36:42,26.05,3
47337,2025-12-15 11:44:50,20.36,3
47338,2025-12-15 04:19:36,65.67,2
47339,2025-12-15 12:16:25,56.39,5
47340,2025-12-15 18:50:27,55.29,2
47341,2025-12-15 18:43:39,10.08,2
47342,2025-12-15 10:49:34,50.50,2
47343,2025-12-15 12:10:45,25.75,5
47344,2025-12-15 09:52:10,65.87,5
47345,2025-12-15 13:11:43,15.87,5
47346,2025-12-15 17:28:05,9.78,5
47347,2025-12-15 16:02:35,60.78,3
47348,2025-12-15 07:40:09,24.45,2
47349,2025-12-15 13:54:46,52.80,3
47350,2025-12-15 13:30:26,20.76,5
47351,2025-12-15 21:55:18,60.48,5
47352,2025-12-15 15:41:27,39.72,5
47353,2025-12-15 20:56:53,41.82,3
47354,2025-12-15 20:20:37,44.41,2
47355,2025-12-15 19:57:38,60.78,2
47356,2025-12-15 06:51:44,60.08,2
47357,2025-12-15 19:33:58,19.66,2
47358,2025-12-15 18:01:25,20.16,2
47359,2025-12-15 11:33:42,62.98,2
47360,2025-12-15 17:34:43,5.19,2
47361,2025-12-15 18:57:34,35.13,3
47362,2025-12-15 19:58:38,21.56,3
47363,2025-12-15 17:06:30,20.86,5
47364,2025-12-15 12:19:00,34.83,3
47365,2025-12-15 13:22:34,30.04,2
47366,2025-12-15 10:30:22,51.30,5
47367,2025-12-15 11:39:29,25.65,2
47368,2025-12-15 18:28:54,4.89,5
47369,2025-12-15 10:38:02,41.12,2
47370,2025-12-15 14:17:59,46.11,2
47371,2025-12-15 19:52:16,50.00,3
47372,2025-12-15 11:27:09,30.64,5
47373,2025-12-15 11:51:27,45.11,3
47374,2025-12-15 09:16:24,19.36,3
47375,2025-12-15 11:16:35,29.64,5
47376,2025-12-15 17:34:17,39.92,5
47377,2025-12-15 20:24:36,51.50,2
47378,2025-12-15 11:59:40,41.52,2
47379,2025-12-15 12:22:41,20.76,2
47380,2025-12-15 15:27:31,40.82,5
47381,2025-12-15 15:57:55,4.99,5
47382,2025-12-15 13:49:47,40.72,3
47383,2025-12-15 18:46:53,25.55,3
47384,2025-12-15 13:15:23,45.41,5
47385,2025-12-15 16:54:48,49.60,3
47386,2025-12-15 06:38:31,30.54,5
47387,2025-12-15 17:55:35,4.79,2
47388,2025-12-15 18:22:55,9.98,5
47389,2025-12-15 21:54:19,39.62,3
47390,2025-12-15 13:12:53,15.27,3
47391,2025-12-15 09:12:14,10.58,5
47392,2025-12-15 18:52:47,19.96,2
47393,2025-12-15 12:42:50,40.92,3
47394,2025-12-15 12:22:11,24.45,3
47395,2025-12-15 10:59:57,61.48,2
47396,2025-12-15 18:22:47,24.85,5
47397,2025-12-15 08:17:00,25.85,2
47398,2025-12-15 17:05:47,19.66,3
47399,2025-12-15 14:22:36,19.86,2
47400,2025-12-15 10:29:50,5.29,5
47401,2025-12-15 12:18:13,31.34,3
47402,2025-12-15 16:34:53,39.62,5
47403,2025-12-15 13:14:45,25.55,2
47404,2025-12-15 19:41:34,38.62,2
47405,2025-12-15 15:51:34,15.37,5
47406,2025-12-15 15:06:43,14.67,3
47407,2025-12-15 19:38:56,39.92,2
47408,2025-12-15 18:47:25,4.89,5
47409,2025-12-15 16:11:22,29.74,2
47410,2025-12-15 15:54:37,50.80,5
47411,2025-12-15 21:04:02,34.63,3
47412,2025-12-15 19:39:29,14.67,5
47413,2025-12-15 11:42:20,24.85,3
47414,2025-12-15 21:55:58,30.04,5
47415,2025-12-15 19:11:59,50.70,3
47416,2025-12-15 18:28:30,34.43,3
47417,2025-12-15 15:45:34,25.85,3
47418,2025-12-15 21:06:17,34.83,5
47419,2025-12-16 16:09:56,4.89,5
47420,2025-12-16 18:02:31,34.93,5
47421,2025-12-16 09:11:05,19.96,2
47422,2025-12-16 13:47:06,10.58,2
47423,2025-12-16 14:22:51,46.11,2
47424,2025-12-16 11:55:07,4.79,5
47425,2025-12-16 13:38:16,32.74,3
47426,2025-12-16 19:51:40,29.94,5
47427,2025-12-16 15:04:37,14.87,3
47428,2025-12-16 15:30:42,41.32,3
47429,2025-12-16 17:22:06,29.64,3
47430,2025-12-16 19:05:02,14.97,3
47431,2025-12-16 18:29:26,55.69,2
47432,2025-12-16 13:38:07,5.29,2
47433,2025-12-16 12:07:55,4.79,3
47434,2025-12-16 11:52:55,15.57,3
47435,2025-12-16 00:30:51,39.62,5
47436,2025-12-16 13:24:30,30.64,3
47437,2025-12-16 14:19:53,31.54,2
47438,2025-12-16 16:11:16,44.91,3
47439,2025-12-16 20:54:32,40.82,2
47440,2025-12-16 21:29:02,30.44,5
47441,2025-12-16 14:48:43,35.93,5
47442,2025-12-16 18:06:34,44.91,2
47443,2025-12-16 15:05:02,34.33,5
47444,2025-12-16 20:52:52,46.41,2
47445,2025-12-16 12:53:59,54.99,2
47446,2025-12-16 11:45:31,20.96,3
47447,2025-12-16 09:02:10,20.06,2
47448,2025-12-16 15:35:18,20.26,5
47449,2025-12-16 19:34:13,20.66,5
47450,2025-12-16 12:14:49,46.01,3
47451,2025-12-16 16:50:34,15.27,3
47452,2025-12-16 13:08:47,19.96,5
47453,2025-12-16 16:34:52,59.68,5
47454,2025-12-16 13:17:27,36.03,2
47455,2025-12-16 12:12:43,20.06,2
47456,2025-12-16 19:15:49,45.21,5
47457,2025-12-16 12:31:29,48.60,3
47458,2025-12-16 18:28:18,4.99,2
47459,2025-12-16 12:22:02,5.09,3
47460,2025-12-16 15:04:31,25.55,2
47461,2025-12-16 16:06:11,44.91,2
47462,2025-12-16 13:14:07,35.33,5
47463,2025-12-16 14:54:05,31.44,2
47464,2025-12-16 18:51:22,9.98,3
47465,2025-12-16 15:05:46,55.79,2
47466,2025-12-16 10:52:28,50.90,3
47467,2025-12-16 15:04:23,44.91,5
47468,2025-12-16 15:47:34,41.32,2
47469,2025-12-16 21:24:13,26.05,2
47470,2025-12-16 17:41:33,60.58,5
47471,2025-12-16 21:53:36,24.85,5
47472,2025-12-16 13:46:22,5.29,5
47473,2025-12-16 12:53:54,20.36,5
47474,2025-12-16 12:15:04,41.92,2
47475,2025-12-16 18:16:00,45.41,3
47476,2025-12-16 23:46:53,66.17,2
47477,2025-12-16 19:57:37,30.54,5
47478,2025-12-16 12:39:12,47.11,2
47479,2025-12-16 15:28:57,35.13,2
47480,2025-12-16 19:01:52,9.98,3
47481,2025-12-16 18:15:16,9.78,5
47482,2025-12-16 17:54:22,57.29,2
47483,2025-12-16 21:43:01,14.97,2
47484,2025-12-16 18:58:20,34.23,3
47485,2025-12-16 19:25:52,34.33,2
47486,2025-12-16 13:19:47,31.64,3
47487,2025-12-16 19:43:23,45.81,2
47488,2025-12-16 14:07:50,10.58,3
47489,2025-12-16 10:22:55,20.76,5
47490,2025-12-16 14:33:00,31.44,5
47491,2025-12-16 09:42:18,20.86,2
47492,2025-12-16 18:50:14,36.63,3
47493,2025-12-16 12:34:25,15.87,2
47494,2025-12-16 18:29:45,29.74,3
47495,2025-12-16 19:26:14,4.99,5
47496,2025-12-16 16:43:29,4.99,2
47497,2025-12-16 12:14:23,25.85,2
47498,2025-12-16 10:11:22,25.15,5
47499,2025-12-16 19:44:13,26.65,5
47500,2025-12-16 17:00:14,51.10,3
47501,2025-12-16 09:50:03,25.65,2
47502,2025-12-16 14:58:23,37.53,2
47503,2025-12-16 18:05:10,35.43,2
47504,2025-12-16 20:55:15,40.32,5
47505,2025-12-16 12:39:00,61.68,3
47506,2025-12-16 17:21:45,50.90,3
47507,2025-12-16 13:56:21,19.56,3
47508,2025-12-16 10:10:37,10.38,5
47509,2025-12-16 17:50:29,30.14,2
47510,2025-12-16 10:53:44,30.54,5
47511,2025-12-16 18:22:22,60.78,3
47512,2025-12-16 07:00:43,30.74,3
47513,2025-12-16 10:46:56,10.18,5
47514,2025-12-16 17:21:15,4.89,2
47515,2025-12-16 18:31:23,41.72,2
47516,2025-12-16 18:58:25,29.94,2
47517,2025-12-16 13:29:55,61.08,2
47518,2025-12-16 15:49:56,19.66,5
47519,2025-12-16 12:24:38,45.81,5
47520,2025-12-16 17:18:49,14.97,3
47521,2025-12-16 15:46:37,45.21,3
47522,2025-12-16 15:28:05,59.68,3
47523,2025-12-16 18:49:05,45.31,2
47524,2025-12-16 12:03:52,35.73,3
47525,2025-12-16 12:12:13,39.62,3
47526,2025-12-16 11:25:04,35.13,2
47527,2025-12-16 13:28:57,21.06,5
47528,2025-12-16 09:47:40,46.41,2
47529,2025-12-16 13:39:01,60.28,5
47530,2025-12-16 06:49:53,9.78,5
47531,2025-12-16 14:07:39,9.78,5
47532,2025-12-16 14:50:19,32.04,5
47533,2025-12-16 13:21:02,57.29,2
47534,2025-12-16 13:05:53,52.90,5
47535,2025-12-16 16:45:25,69.56,3
47536,2025-12-16 18:40:53,29.84,2
47537,2025-12-16 13:28:33,9.58,3
47538,2025-12-16 18:58:03,55.59,3
47539,2025-12-16 06:56:55,50.80,2
47540,2025-12-16 19:17:16,50.50,2
47541,2025-12-16 16:36:29,39.92,5
47542,2025-12-16 12:43:09,57.29,3
47543,2025-12-16 18:00:09,41.22,5
47544,2025-12-16 08:24:24,10.08,5
47545,2025-12-16 17:15:01,35.33,2
47546,2025-12-16 12:41:55,41.12,5
47547,2025-12-16 19:22:21,35.73,3
47548,2025-12-16 19:32:49,45.41,2
47549,2025-12-16 20:37:26,46.01,2
47550,2025-12-16 17:22:44,24.85,2
47551,2025-12-16 11:43:44,44.31,3
47552,2025-12-16 17:47:01,41.12,5
47553,2025-12-16 19:47:59,39.62,5
47554,2025-12-16 17:15:53,36.33,3
47555,2025-12-16 19:19:45,44.01,2
47556,2025-12-16 08:46:14,65.87,2
47557,2025-12-16 13:40:40,31.54,5
47558,2025-12-16 12:24:46,15.07,3
47559,2025-12-16 10:56:48,34.93,5
47560,2025-12-16 12:57:10,29.84,5
47561,2025-12-16 12:07:40,29.84,2
47562,2025-12-16 06:26:34,24.65,2
47563,2025-12-16 14:32:02,30.64,5
47564,2025-12-16 02:02:53,39.92,2
47565,2025-12-16 08:18:24,35.13,5
47566,2025-12-16 18:24:08,21.06,3
47567,2025-12-16 06:45:38,34.83,2
47568,2025-12-16 16:25:52,55.09,5
47569,2025-12-16 14:59:39,44.41,2
47570,2025-12-16 18:58:40,40.62,3
47571,2025-12-16 17:52:50,19.76,2
47572,2025-12-16 09:04:16,20.96,2
47573,2025-12-16 09:06:36,50.60,5
47574,2025-12-16 12:12:51,50.70,3
47575,2025-12-16 13:26:23,30.84,5
47576,2025-12-16 08:27:06,16.17,3
47577,2025-12-16 08:01:08,45.51,5
47578,2025-12-16 11:42:32,10.58,5
47579,2025-12-16 09:30:38,19.76,5
47580,2025-12-16 07:01:22,9.98,5
47581,2025-12-16 19:53:41,44.81,2
47582,2025-12-16 13:44:15,34.53,5
47583,2025-12-16 16:17:45,56.29,3
47584,2025-12-16 16:17:39,20.76,5
47585,2025-12-16 17:20:08,9.98,2
47586,2025-12-16 15:03:15,4.99,3
47587,2025-12-16 20:06:16,10.08,5
47588,2025-12-16 13:42:46,29.94,5
47589,2025-12-16 12:29:32,45.01,2
47590,2025-12-16 12:39:13,15.87,3
47591,2025-12-16 11:26:06,14.77,3
47592,2025-12-16 11:50:46,9.98,5
47593,2025-12-16 10:30:29,61.18,2
47594,2025-12-16 10:33:03,47.41,5
47595,2025-12-16 13:28:49,4.99,2
47596,2025-12-16 12:02:47,32.04,5
47597,2025-12-16 18:38:01,50.30,3
47598,2025-12-16 19:09:02,25.95,3
47599,2025-12-16 15:39:59,39.82,2
47600,2025-12-16 09:22:12,55.89,2
47601,2025-12-16 17:12:22,65.77,3
47602,2025-12-16 17:57:54,20.36,2
47603,2025-12-16 21:42:07,9.78,3
47604,2025-12-16 12:43:56,45.51,3
47605,2025-12-16 11:52:45,40.92,5
47606,2025-12-16 19:56:56,51.20,3
47607,2025-12-16 12:38:09,47.91,3
47608,2025-12-16 13:40:53,15.57,2
47609,2025-12-16 15:31:30,54.99,3
47610,2025-12-16 11:45:20,10.58,2
47611,2025-12-16 18:32:10,9.78,2
47612,2025-12-16 18:25:52,25.45,2
47613,2025-12-16 19:23:11,54.09,3
47614,2025-12-16 14:58:56,10.38,2
47615,2025-12-16 11:13:31,19.96,5
47616,2025-12-16 13:19:58,54.79,2
47617,2025-12-16 19:02:30,25.25,2
47618,2025-12-16 17:52:46,25.95,2
47619,2025-12-16 12:09:07,51.80,5
47620,2025-12-16 04:52:20,40.62,2
47621,2025-12-16 18:44:19,41.22,5
47622,2025-12-16 14:26:41,26.25,3
47623,2025-12-16 13:29:03,34.33,2
47624,2025-12-16 12:49:46,20.36,5
47625,2025-12-16 18:38:20,14.87,2
47626,2025-12-16 18:48:59,5.19,3
47627,2025-12-16 09:35:20,25.55,2
47628,2025-12-16 12:59:46,24.55,3
47629,2025-12-16 20:00:59,10.38,2
47630,2025-12-16 17:09:56,24.95,2
47631,2025-12-17 17:54:12,4.99,2
47632,2025-12-17 18:00:45,39.82,3
47633,2025-12-17 08:01:30,31.04,3
47634,2025-12-17 11:47:52,35.03,3
47635,2025-12-17 17:52:52,4.89,3
47636,2025-12-17 11:05:38,14.67,2
47637,2025-12-17 19:20:24,39.42,3
47638,2025-12-17 18:15:52,41.42,3
47639,2025-12-17 10:33:31,39.72,3
47640,2025-12-17 19:59:27,35.23,3
47641,2025-12-17 17:08:19,19.96,3
47642,2025-12-17 13:13:54,29.94,5
47643,2025-12-17 14:23:46,14.97,3
47644,2025-12-17 20:09:47,54.59,5
47645,2025-12-17 15:42:43,55.09,5
47646,2025-12-17 14:34:16,29.94,2
47647,2025-12-17 10:13:14,25.35,2
47648,2025-12-17 15:21:08,39.92,3
47649,2025-12-17 10:24:57,29.44,2
47650,2025-12-17 16:35:19,39.32,3
47651,2025-12-17 19:01:07,45.21,2
47652,2025-12-17 17:54:08,10.18,3
47653,2025-12-17 11:46:37,49.80,5
47654,2025-12-17 11:24:22,9.98,2
47655,2025-12-17 20:16:48,15.07,2
47656,2025-12-17 19:57:10,10.58,2
47657,2025-12-17 14:51:23,42.02,3
47658,2025-12-17 10:50:11,24.35,3
47659,2025-12-17 12:31:09,15.87,3
47660,2025-12-17 06:30:35,31.54,3
47661,2025-12-17 13:50:10,9.78,3
47662,2025-12-17 12:19:23,46.71,3
47663,2025-12-17 19:27:00,35.83,3
47664,2025-12-17 12:58:07,10.18,5
47665,2025-12-17 10:28:41,35.33,3
47666,2025-12-17 11:57:01,25.65,2
47667,2025-12-17 16:00:02,34.43,3
47668,2025-12-17 12:09:21,9.58,3
47669,2025-12-17 13:16:23,29.24,5
47670,2025-12-17 14:50:02,49.80,3
47671,2025-12-17 09:19:37,14.67,5
47672,2025-12-17 15:21:13,9.98,2
47673,2025-12-17 20:10:10,59.98,3
47674,2025-12-17 13:40:17,25.05,3
47675,2025-12-17 14:10:32,55.99,5
47676,2025-12-17 12:21:20,41.32,3
47677,2025-12-17 12:57:38,39.92,2
47678,2025-12-17 09:06:23,50.80,3
47679,2025-12-17 14:38:20,39.42,2
47680,2025-12-17 17:58:26,16.47,5
47681,2025-12-17 18:22:37,26.35,3
47682,2025-12-17 18:50:14,29.94,3
47683,2025-12-17 16:51:46,51.00,3
47684,2025-12-17 19:23:16,16.47,5
47685,2025-12-17 16:27:22,9.78,5
47686,2025-12-17 16:38:34,19.76,5
47687,2025-12-17 14:35:01,45.81,5
47688,2025-12-17 15:17:09,49.80,3
47689,2025-12-17 11:01:44,36.03,2
47690,2025-12-17 19:50:09,50.30,3
47691,2025-12-17 17:43:52,30.04,5
47692,2025-12-17 16:31:10,15.27,3
47693,2025-12-17 10:11:39,55.09,2
47694,2025-12-17 09:47:12,29.64,3
47695,2025-12-17 18:19:59,47.11,5
47696,2025-12-17 17:16:26,35.03,3
47697,2025-12-17 00:23:44,15.17,3
47698,2025-12-17 16:12:42,30.54,5
47699,2025-12-17 18:02:30,19.76,5
47700,2025-12-17 01:06:31,30.94,5
47701,2025-12-17 19:07:16,15.27,2
47702,2025-12-17 12:46:44,19.36,5
47703,2025-12-17 13:06:47,34.83,3
47704,2025-12-17 09:08:48,5.49,5
47705,2025-12-17 18:22:41,35.93,3
47706,2025-12-17 17:33:41,14.97,3
47707,2025-12-17 10:15:30,20.36,5
47708,2025-12-17 10:52:58,35.73,3
47709,2025-12-17 10:43:29,31.04,2
47710,2025-12-17 15:25:39,20.96,3
47711,2025-12-17 11:35:57,40.42,3
47712,2025-12-17 12:53:04,9.98,5
47713,2025-12-17 13:05:47,24.45,5
47714,2025-12-17 15:22:33,14.67,2
47715,2025-12-17 18:03:40,35.13,3
47716,2025-12-17 11:52:45,34.93,3
47717,2025-12-17 19:58:18,35.93,2
47718,2025-12-17 13:27:04,30.44,5
47719,2025-12-17 11:35:19,51.20,3
47720,2025-12-17 14:22:20,20.96,2
47721,2025-12-17 15:54:17,30.54,5
47722,2025-12-17 18:10:48,19.66,5
47723,2025-12-17 21:14:54,25.55,2
47724,2025-12-17 14:48:26,25.55,2
47725,2025-12-17 17:39:36,9.98,5
47726,2025-12-17 12:53:29,45.11,2
47727,2025-12-17 14:16:11,5.19,2
47728,2025-12-17 12:51:15,4.89,2
47729,2025-12-17 11:58:18,34.03,3
47730,2025-12-17 20:53:06,9.78,5
47731,2025-12-17 11:53:28,10.18,5
47732,2025-12-17 22:34:15,61.68,2
47733,2025-12-17 16:21:31,25.25,2
47734,2025-12-17 12:14:36,9.98,3
47735,2025-12-17 19:44:13,55.59,5
47736,2025-12-17 21:12:08,14.67,3
47737,2025-12-17 12:55:51,34.83,3
47738,2025-12-17 16:49:02,14.67,2
47739,2025-12-17 18:20:05,20.06,2
47740,2025-12-17 17:19:21,15.27,3
47741,2025-12-17 14:23:06,30.94,5
47742,2025-12-17 02:08:57,43.32,2
47743,2025-12-17 18:52:59,34.23,5
47744,2025-12-17 13:20:05,41.12,5
47745,2025-12-17 07:26:08,35.93,3
47746,2025-12-17 19:35:41,20.16,2
47747,2025-12-17 10:50:43,19.76,2
47748,2025-12-17 13:31:29,46.11,2
47749,2025-12-17 04:21:37,30.84,2
47750,2025-12-17 18:06:45,47.71,5
47751,2025-12-17 12:08:21,50.80,3
47752,2025-12-17 17:30:41,31.34,5
47753,2025-12-17 16:26:56,45.51,2
47754,2025-12-17 06:28:07,25.35,3
47755,2025-12-17 16:58:00,9.78,5
47756,2025-12-17 16:43:48,24.75,3
47757,2025-12-17 15:37:20,29.64,3
47758,2025-12-17 09:29:37,42.32,2
47759,2025-12-17 11:23:27,14.67,5
47760,2025-12-17 12:40:39,5.29,2
47761,2025-12-17 12:06:08,25.25,3
47762,2025-12-17 16:37:38,5.09,5
47763,2025-12-17 13:30:40,24.45,3
47764,2025-12-17 19:12:00,35.03,2
47765,2025-12-17 12:47:15,40.82,2
47766,2025-12-17 09:12:44,45.11,5
47767,2025-12-17 14:01:03,41.12,3
47768,2025-12-17 18:14:20,14.67,3
47769,2025-12-17 02:09:53,15.87,5
47770,2025-12-17 13:07:30,53.69,5
47771,2025-12-17 16:07:40,42.12,3
47772,2025-12-17 16:35:33,39.92,3
47773,2025-12-17 18:40:31,14.47,5
47774,2025-12-17 15:01:48,56.09,5
47775,2025-12-17 03:47:28,34.43,5
47776,2025-12-17 02:46:04,14.97,3
47777,2025-12-17 13:28:29,46.91,3
47778,2025-12-17 13:27:02,58.49,3
47779,2025-12-17 09:22:56,35.43,3
47780,2025-12-17 11:34:01,30.74,3
47781,2025-12-17 15:21:12,36.13,5
47782,2025-12-17 18:53:55,39.42,3
47783,2025-12-17 12:03:03,5.29,5
47784,2025-12-17 12:08:27,30.24,3
47785,2025-12-17 11:32:51,14.87,3
47786,2025-12-17 21:21:46,55.19,2
47787,2025-12-17 19:53:54,5.19,3
47788,2025-12-17 18:36:22,20.56,2
47789,2025-12-17 21:50:11,4.99,5
47790,2025-12-17 19:03:43,25.55,2
47791,2025-12-17 15:25:46,26.05,3
47792,2025-12-17 09:24:48,15.87,2
47793,2025-12-17 17:31:32,30.24,5
47794,2025-12-17 19:39:14,45.51,5
47795,2025-12-17 13:30:14,10.58,5
47796,2025-12-17 18:56:08,34.83,5
47797,2025-12-17 12:22:36,14.97,5
47798,2025-12-17 13:44:24,24.95,2
47799,2025-12-17 22:54:56,51.00,5
47800,2025-12-17 16:00:39,29.74,2
47801,2025-12-17 15:17:08,40.92,3
47802,2025-12-17 19:14:45,39.52,3
47803,2025-12-17 13:05:30,65.17,3
47804,2025-12-17 01:46:47,15.87,2
47805,2025-12-17 20:17:32,45.61,3
47806,2025-12-17 10:46:17,24.25,2
47807,2025-12-17 09:20:45,5.29,5
47808,2025-12-17 13:30:57,45.31,3
47809,2025-12-17 21:50:41,4.89,3
47810,2025-12-17 18:36:56,9.78,5
47811,2025-12-17 09:53:00,55.49,2
47812,2025-12-17 21:12:41,14.97,5
47813,2025-12-17 16:24:15,19.66,2
47814,2025-12-17 10:23:03,24.95,5
47815,2025-12-17 17:30:09,50.90,3
47816,2025-12-17 13:10:25,30.64,5
47817,2025-12-17 17:53:53,40.32,3
47818,2025-12-17 04:04:47,56.69,3
47819,2025-12-17 16:03:42,14.97,3
47820,2025-12-17 12:07:51,24.95,2
47821,2025-12-17 18:42:55,15.17,3
47822,2025-12-17 15:09:26,50.90,2
47823,2025-12-17 18:13:27,19.96,3
47824,2025-12-17 13:46:21,5.29,3
47825,2025-12-18 17:09:11,29.94,5
47826,2025-12-18 15:07:25,19.66,3
47827,2025-12-18 15:46:27,5.09,2
47828,2025-12-18 09:13:23,35.53,5
47829,2025-12-18 16:58:10,20.26,3
47830,2025-12-18 14:55:06,54.79,5
47831,2025-12-18 18:44:13,35.03,3
47832,2025-12-18 21:43:54,20.76,5
47833,2025-12-18 09:15:14,20.16,5
47834,2025-12-18 22:57:12,9.78,2
47835,2025-12-18 02:21:25,39.92,5
47836,2025-12-18 21:41:35,50.80,5
47837,2025-12-18 13:23:31,40.82,2
47838,2025-12-18 15:36:14,41.72,3
47839,2025-12-18 10:59:50,39.72,2
47840,2025-12-18 18:39:54,9.78,2
47841,2025-12-18 06:00:07,14.67,3
47842,2025-12-18 12:01:43,55.49,5
47843,2025-12-18 11:17:02,72.06,5
47844,2025-12-18 09:24:36,9.58,5
47845,2025-12-18 10:56:43,25.05,3
47846,2025-12-18 03:55:29,19.86,5
47847,2025-12-18 19:59:23,50.80,2
47848,2025-12-18 13:54:10,20.06,2
47849,2025-12-18 15:21:36,14.97,5
47850,2025-12-18 12:51:46,10.38,5
47851,2025-12-18 23:27:03,25.85,5
47852,2025-12-18 08:07:36,24.95,3
47853,2025-12-18 16:23:21,35.23,3
47854,2025-12-18 15:33:36,19.86,3
47855,2025-12-18 14:08:55,51.30,3
47856,2025-12-18 19:59:51,31.64,2
47857,2025-12-18 16:26:42,26.45,5
47858,2025-12-18 18:53:44,35.93,2
47859,2025-12-18 13:53:07,25.65,5
47860,2025-12-18 14:01:52,45.81,3
47861,2025-12-18 19:20:39,50.30,3
47862,2025-12-18 19:27:39,29.84,2
47863,2025-12-18 11:24:19,44.91,2
47864,2025-12-18 13:53:44,45.21,2
47865,2025-12-18 06:46:27,51.00,3
47866,2025-12-18 13:14:56,39.82,5
47867,2025-12-18 16:56:22,44.91,3
47868,2025-12-18 21:39:09,39.12,5
47869,2025-12-18 19:03:47,54.99,5
47870,2025-12-18 21:52:26,30.34,5
47871,2025-12-18 19:19:01,14.97,5
47872,2025-12-18 13:59:07,45.61,5
47873,2025-12-18 11:52:08,14.67,3
47874,2025-12-18 09:14:13,15.07,3
47875,2025-12-18 11:01:36,5.29,3
47876,2025-12-18 21:50:09,24.95,2
47877,2025-12-18 13:24:08,20.66,5
47878,2025-12-18 14:25:34,40.92,2
47879,2025-12-18 14:54:57,41.02,5
47880,2025-12-18 18:48:09,15.57,5
47881,2025-12-18 12:28:09,56.99,2
47882,2025-12-18 09:21:20,39.52,2
47883,2025-12-18 11:22:38,46.51,2
47884,2025-12-18 13:18:42,25.25,2
47885,2025-12-18 16:23:48,35.23,3
47886,2025-12-18 21:38:56,54.39,2
47887,2025-12-18 09:29:19,68.07,2
47888,2025-12-18 19:35:57,10.08,3
47889,2025-12-18 20:33:40,50.80,5
47890,2025-12-18 13:44:16,34.73,5
47891,2025-12-18 16:34:48,35.03,5
47892,2025-12-18 21:07:51,5.09,2
47893,2025-12-18 15:11:48,35.13,5
47894,2025-12-18 17:29:32,46.31,2
47895,2025-12-18 00:30:56,24.95,2
47896,2025-12-18 18:51:12,51.10,2
47897,2025-12-18 12:45:15,39.62,3
47898,2025-12-18 18:50:36,29.44,3
47899,2025-12-18 19:16:40,50.30,2
47900,2025-12-18 18:01:47,36.03,5
47901,2025-12-18 02:12:21,67.17,3
47902,2025-12-18 09:04:42,14.77,3
47903,2025-12-18 11:43:27,31.74,3
47904,2025-12-18 04:22:08,30.54,2
47905,2025-12-18 09:14:58,30.04,2
47906,2025-12-18 20:41:52,19.96,2
47907,2025-12-18 07:15:08,19.86,5
47908,2025-12-18 11:53:05,25.05,3
47909,2025-12-18 18:40:35,41.22,5
47910,2025-12-18 17:28:37,54.39,5
47911,2025-12-18 17:46:10,25.65,3
47912,2025-12-18 18:51:47,9.78,3
47913,2025-12-18 19:03:50,24.65,3
47914,2025-12-18 11:11:18,20.86,2
47915,2025-12-18 12:10:15,35.83,5
47916,2025-12-18 12:04:03,38.23,5
47917,2025-12-18 18:56:34,46.31,2
47918,2025-12-18 07:16:52,41.42,5
47919,2025-12-18 15:31:54,50.60,2
47920,2025-12-18 11:27:42,24.65,2
47921,2025-12-18 12:57:52,20.16,3
47922,2025-12-18 05:51:38,56.59,3
47923,2025-12-18 14:11:32,40.02,5
47924,2025-12-18 14:10:44,50.80,5
47925,2025-12-18 13:36:34,19.66,3
47926,2025-12-18 17:10:24,35.53,3
47927,2025-12-18 13:12:14,5.49,3
47928,2025-12-18 11:07:40,26.15,2
47929,2025-12-18 11:01:34,4.99,5
47930,2025-12-18 13:19:30,14.67,2
