id,order_id,quantity,price_charged,menu_item_id
149053,49768,2,4.99,10
149054,49768,3,4.99,16
149055,49768,3,5.29,2
149056,49768,3,5.19,4
149057,49769,3,5.49,5
149058,49769,2,5.19,8
149059,49770,2,5.29,14
149060,49770,1,5.19,4
149061,49770,1,4.99,3
149062,49771,1,5.29,13
149063,49771,2,4.89,12
149064,49771,1,5.29,13
149065,49771,2,4.89,12
149066,49771,2,5.29,13
149067,49772,1,4.89,11
149068,49773,2,5.49,5
149069,49774,2,5.29,14
149070,49774,2,4.79,1
149071,49774,2,5.29,14
149072,49774,3,4.99,3
149073,49775,3,5.29,14
149074,49775,3,4.99,16
149075,49775,2,4.89,7
149076,49775,1,4.79,1
149077,49775,3,5.29,2
149078,49776,2,5.09,15
149079,49777,1,4.89,11
149080,49777,1,4.89,11
149081,49777,3,5.49,5
149082,49777,3,5.29,2
149083,49778,3,4.89,11
149084,49778,2,4.89,6
149085,49779,2,5.29,2
149086,49780,2,5.09,15
149087,49780,3,4.89,7
149088,49781,1,5.09,15
149089,49781,2,4.89,6
149090,49781,3,5.29,13
149091,49781,2,5.29,14
149092,49782,1,5.29,2
149093,49782,2,5.19,8
149094,49782,1,4.89,6
149095,49782,2,5.19,8
149096,49782,1,4.99,10
149097,49783,1,5.19,8
149098,49783,2,4.89,11
149099,49783,3,4.89,6
149100,49783,3,4.99,10
149101,49783,3,4.99,9
149102,49784,3,5.19,8
149103,49785,1,5.29,2
149104,49785,3,4.89,11
149105,49785,3,5.29,2
149106,49785,2,5.29,14
149107,49786,3,4.79,1
149108,49786,2,4.99,10
149109,49786,1,5.29,2
149110,49787,3,4.99,10
149111,49788,3,4.89,11
149112,49788,2,4.79,1
149113,49788,1,5.29,13
149114,49788,2,5.19,8
149115,49788,3,4.99,10
149116,49789,3,4.99,9
149117,49790,3,4.89,6
149118,49790,3,4.89,11
149119,49790,2,4.89,12
149120,49790,1,4.89,11
149121,49790,3,5.19,4
149122,49791,3,4.79,1
149123,49791,2,4.89,6
149124,49791,2,5.49,5
149125,49791,2,4.79,1
149126,49791,1,5.09,15
149127,49792,3,4.99,16
149128,49792,1,4.99,10
149129,49792,2,5.29,13
149130,49792,1,4.99,9
149131,49792,1,4.99,16
149132,49793,3,5.09,15
149133,49793,2,4.89,11
149134,49793,1,4.79,1
149135,49794,3,4.79,1
149136,49794,2,5.49,5
149137,49794,2,4.89,11
149138,49794,1,4.89,11
149139,49794,1,4.89,12
149140,49795,3,4.89,7
149141,49795,2,4.99,10
149142,49795,2,5.29,13
149143,49795,3,4.99,10
149144,49795,3,4.89,11
149145,49796,3,4.99,10
149146,49796,1,4.89,11
149147,49796,2,5.29,2
149148,49797,1,5.09,15
149149,49797,1,5.29,13
149150,49797,2,5.29,14
149151,49797,1,5.19,8
149152,49798,2,5.09,15
149153,49798,1,5.29,2
149154,49799,1,5.29,2
149155,49799,3,5.19,4
149156,49799,2,4.89,6
149157,49799,3,4.89,11
149158,49799,3,5.09,15
149159,49800,1,5.29,2
149160,49800,1,5.19,4
149161,49800,1,5.29,13
149162,49800,1,4.79,1
149163,49800,3,5.19,4
149164,49801,1,4.89,11
149165,49801,1,4.89,7
149166,49801,2,4.99,3
149167,49801,2,5.29,2
149168,49801,3,4.89,6
149169,49802,1,5.29,13
149170,49802,2,5.29,13
149171,49802,3,5.49,5
149172,49802,3,4.99,10
149173,49803,1,4.89,12
149174,49804,2,4.99,16
149175,49804,3,5.19,4
149176,49805,2,5.29,13
149177,49805,2,4.99,3
149178,49805,1,5.09,15
149179,49806,2,4.89,7
149180,49806,1,5.19,8
149181,49806,3,5.09,15
149182,49806,3,5.49,5
149183,49806,3,5.29,14
149184,49807,1,5.19,4
149185,49807,1,4.89,12
149186,49807,2,5.19,8
149187,49808,3,4.99,9
149188,49808,2,5.29,13
149189,49808,3,4.89,12
149190,49808,2,5.49,5
149191,49809,2,5.19,4
149192,49810,2,4.99,3
149193,49810,2,4.89,6
149194,49810,1,5.09,15
149195,49810,1,5.19,4
149196,49811,3,4.89,11
149197,49811,2,4.99,10
149198,49811,1,4.99,9
149199,49811,2,4.79,1
149200,49812,2,5.29,13
149201,49812,1,4.89,11
149202,49813,3,5.49,5
149203,49813,1,4.89,12
149204,49813,3,4.89,7
149205,49814,1,5.19,4
149206,49814,3,4.99,9
149207,49814,1,4.99,16
149208,49814,3,4.99,10
149209,49815,1,4.99,9
149210,49815,2,4.89,7
149211,49815,1,4.89,12
149212,49815,1,5.09,15
149213,49815,1,4.89,6
149214,49816,3,5.49,5
149215,49816,1,4.89,12
149216,49816,2,4.89,6
149217,49816,2,4.89,11
149218,49816,1,4.89,7
149219,49817,3,5.29,2
149220,49818,3,4.99,16
149221,49818,2,4.89,12
149222,49818,1,4.89,6
149223,49818,1,4.99,10
149224,49819,2,4.99,10
149225,49819,2,4.89,11
149226,49819,2,5.09,15
149227,49819,2,4.99,10
149228,49819,1,5.19,8
149229,49820,1,4.89,11
149230,49820,1,4.99,3
149231,49820,3,4.89,6
149232,49820,1,4.89,6
149233,49821,3,5.49,5
149234,49822,1,4.99,16
149235,49823,3,4.99,10
149236,49823,2,5.29,13
149237,49823,2,5.29,2
149238,49824,3,5.49,5
149239,49825,1,5.09,15
149240,49825,2,5.19,4
149241,49825,3,4.89,6
149242,49826,1,5.29,2
149243,49826,2,4.89,12
149244,49826,2,5.29,14
149245,49827,1,5.29,14
149246,49827,2,4.99,16
149247,49828,2,5.29,13
149248,49829,3,4.79,1
149249,49829,2,4.99,16
149250,49829,1,5.29,14
149251,49829,1,5.19,8
149252,49830,2,5.19,4
149253,49831,1,5.49,5
149254,49831,2,4.99,16
149255,49831,3,4.99,9
149256,49831,1,5.49,5
149257,49831,1,5.49,5
149258,49832,3,4.99,3
149259,49832,1,5.19,4
149260,49832,1,5.29,14
149261,49833,2,5.19,8
149262,49833,1,5.49,5
149263,49833,1,5.29,13
149264,49834,2,5.09,15
149265,49834,3,5.19,4
149266,49834,3,5.49,5
149267,49834,2,5.19,8
149268,49834,2,4.89,7
149269,49835,2,4.79,1
149270,49835,2,5.29,14
149271,49835,1,5.29,13
149272,49835,1,5.29,13
149273,49836,2,4.99,3
149274,49836,2,4.89,12
149275,49836,3,4.89,11
149276,49836,2,4.99,10
149277,49836,1,4.89,6
149278,49837,1,4.99,16
149279,49838,3,4.89,7
149280,49838,3,4.99,9
149281,49838,2,4.99,3
149282,49839,3,4.89,11
149283,49839,3,4.99,9
149284,49839,3,4.79,1
149285,49839,3,4.99,3
149286,49840,2,4.89,7
149287,49840,3,4.79,1
149288,49841,3,5.29,2
149289,49841,1,5.49,5
149290,49841,2,5.29,2
149291,49841,3,4.99,10
149292,49842,1,5.29,2
149293,49842,1,5.49,5
149294,49843,3,4.89,7
149295,49843,3,4.89,7
149296,49844,1,4.89,11
149297,49844,1,5.09,15
149298,49845,2,5.29,2
149299,49845,3,5.29,14
149300,49845,3,4.89,11
149301,49845,2,5.49,5
149302,49845,2,4.99,16
149303,49846,3,5.49,5
149304,49846,3,5.29,14
149305,49847,2,5.09,15
149306,49847,2,4.89,11
149307,49848,1,5.49,5
149308,49848,1,5.29,14
149309,49848,2,4.79,1
149310,49848,1,4.89,6
149311,49848,2,5.09,15
149312,49849,3,4.89,11
149313,49849,1,4.99,16
149314,49849,2,4.99,16
149315,49849,1,4.99,16
149316,49849,2,5.09,15
149317,49850,3,4.89,7
149318,49850,2,5.19,8
149319,49850,2,4.99,16
149320,49851,1,4.99,16
149321,49851,3,4.99,10
149322,49851,2,5.19,8
149323,49851,3,4.89,12
149324,49851,3,5.29,13
149325,49852,2,5.29,14
149326,49852,3,4.89,12
149327,49852,2,5.29,2
149328,49852,2,4.99,3
149329,49853,1,4.89,7
149330,49853,1,4.79,1
149331,49853,3,4.89,7
149332,49854,1,5.19,4
149333,49854,2,5.19,4
149334,49854,2,4.99,16
149335,49854,2,4.89,12
149336,49854,3,4.79,1
149337,49855,3,5.19,8
149338,49856,2,4.79,1
149339,49856,1,4.99,3
149340,49856,3,4.99,10
149341,49856,1,4.89,12
149342,49856,3,4.89,11
149343,49857,3,4.89,11
149344,49857,3,4.89,7
149345,49857,3,4.99,9
149346,49858,2,5.29,13
149347,49858,3,4.99,16
149348,49858,3,5.29,13
149349,49859,3,5.19,8
149350,49859,3,5.19,8
149351,49859,2,5.29,14
149352,49860,2,5.49,5
149353,49861,1,4.99,9
149354,49861,1,4.99,3
149355,49861,1,4.79,1
149356,49861,3,5.29,13
149357,49861,1,4.99,10
149358,49862,1,4.99,10
149359,49862,3,4.99,10
149360,49862,3,5.19,4
149361,49862,3,5.19,4
149362,49862,2,4.99,3
149363,49863,2,4.89,12
149364,49863,1,5.29,2
149365,49863,1,5.29,2
149366,49864,1,4.89,7
149367,49864,2,5.49,5
149368,49865,1,5.29,2
149369,49866,3,4.89,6
149370,49866,2,5.19,4
149371,49866,3,4.89,7
149372,49867,2,4.79,1
149373,49867,2,5.19,4
149374,49867,2,4.99,9
149375,49867,2,5.09,15
149376,49868,3,4.89,7
149377,49869,3,4.99,9
149378,49869,1,4.89,6
149379,49869,1,4.79,1
149380,49870,1,4.99,3
149381,49870,3,4.89,6
149382,49870,1,5.29,2
149383,49870,3,5.29,14
149384,49870,1,4.79,1
149385,49871,1,4.89,12
149386,49872,1,5.29,14
149387,49873,1,5.19,8
149388,49873,3,5.09,15
149389,49873,1,5.19,4
149390,49873,2,4.99,3
149391,49874,1,4.79,1
149392,49874,2,4.89,6
149393,49874,2,5.19,4
149394,49874,1,4.99,9
149395,49874,2,5.49,5
149396,49875,3,5.19,4
149397,49875,1,5.29,13
149398,49875,1,5.29,14
149399,49876,3,4.89,7
149400,49876,1,5.29,13
149401,49876,3,4.99,9
149402,49876,2,5.19,8
149403,49877,3,4.79,1
149404,49877,1,4.79,1
149405,49877,2,4.99,16
149406,49877,1,4.89,7
149407,49877,3,4.79,1
149408,49878,2,4.89,11
149409,49878,1,4.99,9
149410,49878,2,5.29,14
149411,49878,3,4.89,7
149412,49879,3,5.49,5
149413,49879,1,4.89,12
149414,49879,3,4.99,10
149415,49879,3,4.89,11
149416,49880,2,5.29,14
149417,49880,2,5.49,5
149418,49880,3,4.89,6
149419,49880,1,5.49,5
149420,49880,1,5.29,13
149421,49881,1,4.89,11
149422,49881,2,5.19,8
149423,49882,2,4.99,16
149424,49882,2,4.89,11
149425,49882,3,4.79,1
149426,49882,2,4.99,3
149427,49882,1,5.29,2
149428,49883,2,5.09,15
149429,49883,1,4.99,10
149430,49883,2,5.29,2
149431,49884,3,4.99,3
149432,49884,3,5.29,14
149433,49885,1,5.29,13
149434,49885,3,4.89,11
149435,49885,2,4.99,16
149436,49886,1,5.19,4
149437,49886,1,4.89,12
149438,49887,1,4.89,12
149439,49887,1,5.49,5
149440,49887,3,4.99,10
149441,49887,1,5.19,8
149442,49887,1,4.99,16
149443,49888,1,4.89,12
149444,49888,3,5.19,8
149445,49889,3,5.29,13
149446,49889,1,4.99,10
149447,49889,3,4.89,12
149448,49890,2,4.99,9
149449,49891,2,5.19,4
149450,49891,3,4.89,6
149451,49891,2,5.29,14
149452,49891,2,4.89,6
149453,49891,1,4.99,10
149454,49892,3,5.29,14
149455,49892,3,4.89,6
149456,49892,2,4.99,10
149457,49893,2,4.89,7
149458,49893,3,4.99,16
149459,49894,2,4.99,9
149460,49894,3,5.09,15
149461,49895,1,4.89,6
149462,49896,1,4.79,1
149463,49896,1,5.29,2
149464,49896,2,5.49,5
149465,49896,1,4.79,1
149466,49897,3,5.29,13
149467,49897,3,4.89,7
149468,49897,1,5.19,4
149469,49897,1,4.89,7
149470,49897,1,5.19,4
149471,49898,1,4.99,16
149472,49898,2,5.19,8
149473,49898,2,4.99,3
149474,49898,3,5.29,14
149475,49899,3,4.99,16
149476,49899,3,4.89,6
149477,49899,2,4.89,12
149478,49899,1,4.79,1
149479,49899,3,5.49,5
149480,49900,2,5.29,14
149481,49900,1,4.99,16
149482,49900,2,4.99,10
149483,49901,1,4.79,1
149484,49901,3,5.09,15
149485,49901,1,4.99,3
149486,49902,2,4.99,9
149487,49903,1,5.19,4
149488,49903,2,5.09,15
149489,49904,3,5.29,13
149490,49905,2,5.29,2
149491,49905,1,5.19,8
149492,49906,2,4.99,10
149493,49907,1,5.09,15
149494,49907,2,5.19,8
149495,49908,3,5.29,14
149496,49908,1,5.29,2
149497,49908,3,4.99,3
149498,49909,3,5.29,2
149499,49909,3,4.89,7
149500,49909,1,4.99,9
149501,49909,2,4.89,11
149502,49910,1,4.89,6
149503,49910,3,5.09,15
149504,49911,2,4.99,3
149505,49911,3,4.99,9
149506,49911,3,5.19,8
149507,49911,1,5.19,8
149508,49912,1,5.49,5
149509,49912,2,5.29,2
149510,49913,3,4.99,16
149511,49914,3,5.29,13
149512,49914,1,4.79,1
149513,49914,1,4.79,1
149514,49914,1,4.99,16
149515,49914,1,5.09,15
149516,49915,1,5.09,15
149517,49915,2,4.89,6
149518,49915,1,4.89,11
149519,49915,3,5.19,4
149520,49915,1,4.99,16
149521,49916,1,4.89,11
149522,49916,3,4.89,6
149523,49916,2,4.89,12
149524,49917,1,4.89,6
149525,49917,1,4.79,1
149526,49918,2,5.29,14
149527,49919,1,5.19,8
149528,49919,2,5.29,13
149529,49919,2,4.99,16
149530,49919,3,4.89,6
149531,49920,1,4.89,12
149532,49920,2,5.19,8
149533,49920,3,4.89,12
149534,49920,3,5.09,15
149535,49920,2,5.29,2
149536,49921,1,5.29,14
149537,49921,1,5.29,14
149538,49921,1,4.89,7
149539,49922,2,4.79,1
149540,49922,3,5.19,4
149541,49922,1,5.49,5
149542,49922,3,5.49,5
149543,49922,1,5.29,13
149544,49923,2,4.79,1
149545,49923,2,4.89,12
149546,49924,3,4.89,11
149547,49924,3,5.29,14
149548,49924,1,4.99,3
149549,49924,3,4.89,12
149550,49924,3,5.29,14
149551,49925,1,5.29,2
149552,49925,3,4.99,10
149553,49926,2,5.09,15
149554,49926,1,4.99,9
149555,49926,1,4.79,1
149556,49926,1,4.99,9
149557,49927,2,5.09,15
149558,49927,1,5.29,2
149559,49927,1,5.19,8
149560,49928,3,5.29,14
149561,49929,2,4.99,9
149562,49929,3,4.89,6
149563,49929,3,4.89,12
149564,49930,3,4.99,3
149565,49930,3,4.89,6
149566,49930,3,4.79,1
149567,49930,2,5.09,15
149568,49930,3,5.29,2
149569,49931,3,4.89,11
149570,49931,3,4.99,3
149571,49932,1,4.99,10
149572,49932,3,5.19,4
149573,49933,3,4.99,9
149574,49933,2,5.19,4
149575,49933,2,4.79,1
149576,49933,3,4.99,16
149577,49934,1,4.99,9
149578,49934,1,5.09,15
149579,49934,1,5.29,2
149580,49935,1,5.29,2
149581,49935,2,5.29,13
149582,49935,1,4.89,7
149583,49935,1,4.89,6
149584,49935,3,4.89,7
149585,49936,2,4.89,11
149586,49937,2,4.99,9
149587,49937,2,4.99,9
149588,49937,1,4.89,12
149589,49937,2,4.89,11
149590,49937,3,5.19,4
149591,49938,1,5.29,2
149592,49939,3,5.19,4
149593,49939,2,5.29,2
149594,49939,2,5.29,13
149595,49940,2,4.99,16
149596,49941,1,4.89,12
149597,49941,3,5.29,13
149598,49941,3,5.29,13
149599,49941,1,5.09,15
149600,49941,1,5.19,8
149601,49942,3,5.29,2
149602,49942,2,5.09,15
149603,49942,2,4.89,12
149604,49942,1,4.89,7
149605,49942,2,4.89,6
149606,49943,2,4.99,16
149607,49943,2,4.89,12
149608,49943,3,5.19,8
149609,49943,1,4.89,7
149610,49943,3,5.29,14
149611,49944,2,5.19,4
149612,49944,1,4.79,1
149613,49944,1,4.89,12
149614,49945,1,4.99,10
149615,49945,2,5.09,15
149616,49946,3,5.29,2
149617,49946,1,4.99,9
149618,49947,2,4.89,11
149619,49947,3,4.89,7
149620,49947,2,4.79,1
149621,49947,2,4.99,3
149622,49947,2,5.29,2
149623,49948,1,4.89,6
149624,49949,2,5.19,4
149625,49950,3,5.19,8
149626,49950,3,4.89,12
149627,49951,2,4.99,10
149628,49951,2,5.29,14
149629,49951,3,5.29,2
149630,49951,2,4.99,9
149631,49952,1,4.89,12
149632,49952,2,4.99,3
149633,49952,3,4.99,9
149634,49952,1,4.89,7
149635,49952,1,4.99,10
149636,49953,2,4.89,7
149637,49953,2,5.29,2
149638,49953,1,5.09,15
149639,49954,2,4.89,12
149640,49954,1,4.89,7
149641,49954,2,4.89,6
149642,49954,1,4.99,9
149643,49955,1,5.49,5
149644,49955,2,5.29,2
149645,49955,3,5.29,13
149646,49956,3,5.29,13
149647,49956,2,4.99,9
149648,49956,2,4.89,6
149649,49957,1,4.99,10
149650,49958,3,5.19,4
149651,49959,2,4.89,11
149652,49959,2,5.09,15
149653,49959,2,4.89,11
149654,49960,2,4.99,10
149655,49961,1,5.49,5
149656,49961,1,5.29,2
149657,49962,3,4.99,10
149658,49962,1,5.19,8
149659,49962,3,4.89,6
149660,49963,1,4.89,11
149661,49963,3,5.29,2
149662,49964,1,4.99,3
149663,49964,1,4.89,12
149664,49964,1,5.49,5
149665,49964,1,5.19,8
149666,49965,1,4.89,11
149667,49965,2,4.99,3
149668,49965,1,4.89,11
149669,49966,2,5.29,2
149670,49966,1,4.99,10
149671,49966,2,5.29,2
149672,49966,2,5.09,15
149673,49967,1,4.89,11
149674,49967,2,4.99,9
149675,49968,2,4.99,16
149676,49968,2,5.29,2
149677,49968,2,5.29,2
149678,49968,1,4.99,10
149679,49969,1,4.99,3
149680,49970,1,5.49,5
149681,49970,3,4.99,9
149682,49970,2,4.99,10
149683,49970,2,5.19,8
149684,49970,3,5.19,8
149685,49971,2,4.99,3
149686,49971,3,4.89,6
149687,49971,3,4.89,12
149688,49971,2,4.89,7
149689,49971,3,5.29,14
149690,49972,2,4.99,9
149691,49972,1,4.89,11
149692,49972,1,5.09,15
149693,49973,3,4.89,12
149694,49974,1,4.89,6
149695,49975,2,4.89,7
149696,49975,2,4.99,10
149697,49975,1,5.49,5
149698,49975,2,4.89,11
149699,49976,2,4.99,9
149700,49976,3,5.29,14
149701,49976,2,4.89,11
149702,49976,1,4.89,7
149703,49977,3,5.19,8
149704,49977,3,4.99,16
149705,49977,1,5.49,5
149706,49977,2,4.89,6
149707,49977,2,5.09,15
149708,49978,2,5.19,4
149709,49979,2,4.89,11
149710,49979,3,5.09,15
149711,49979,1,4.89,6
149712,49979,2,4.89,6
149713,49979,1,4.89,7
149714,49980,3,5.29,2
149715,49980,3,4.89,12
149716,49980,2,4.89,7
149717,49980,3,5.19,8
149718,49981,2,4.99,3
149719,49982,3,5.09,15
149720,49983,1,4.89,12
149721,49983,2,4.99,10
149722,49984,3,5.29,14
149723,49984,1,4.99,3
149724,49984,3,4.99,3
149725,49984,1,4.99,9
149726,49985,3,5.29,13
149727,49985,1,5.49,5
149728,49986,2,4.89,6
149729,49986,1,4.99,9
149730,49987,2,4.99,3
149731,49988,3,4.99,9
149732,49988,1,5.29,13
149733,49988,1,5.09,15
149734,49989,3,4.99,10
149735,49989,1,4.89,7
149736,49989,1,4.89,12
149737,49990,1,4.99,9
149738,49990,3,5.29,2
149739,49990,3,4.89,11
149740,49990,2,5.29,2
149741,49990,2,4.79,1
149742,49991,1,5.49,5
149743,49991,3,5.09,15
149744,49991,2,4.89,7
149745,49991,3,5.29,13
149746,49992,1,5.19,8
149747,49993,3,4.89,6
149748,49994,3,5.09,15
149749,49994,2,4.89,7
149750,49994,1,4.99,9
149751,49994,2,4.89,11
149752,49995,2,5.09,15
149753,49995,2,5.19,8
149754,49995,2,5.19,4
149755,49995,1,5.29,14
149756,49996,3,4.89,11
149757,49996,1,5.09,15
149758,49997,3,4.89,6
149759,49997,1,5.29,13
149760,49997,2,4.79,1
149761,49997,2,5.49,5
149762,49998,3,4.89,6
149763,49999,2,4.99,10
149764,49999,3,4.99,9
149765,49999,1,5.49,5
149766,50000,1,4.99,10
149767,50000,1,4.79,1
149768,50000,1,5.19,4
149769,50001,3,4.89,6
149770,50001,1,5.29,14
149771,50002,1,4.89,11
149772,50002,1,4.89,6
149773,50003,3,4.79,1
149774,50003,2,4.99,10
149775,50003,3,5.29,2
149776,50003,2,5.19,8
149777,50003,1,5.09,15
149778,50004,2,5.19,4
149779,50004,3,4.79,1
149780,50004,1,4.99,16
149781,50004,1,4.89,7
149782,50004,2,4.99,3
149783,50005,2,5.49,5
149784,50006,3,5.29,14
149785,50006,1,4.99,3
149786,50006,2,4.79,1
149787,50006,2,5.29,13
149788,50006,1,4.89,7
149789,50007,3,4.99,9
149790,50008,1,5.29,14
149791,50008,1,5.19,8
149792,50008,3,4.89,11
149793,50008,2,4.89,6
149794,50009,1,4.89,7
149795,50009,3,4.99,10
149796,50010,1,4.89,11
149797,50011,3,5.19,8
149798,50011,3,4.99,10
149799,50011,1,4.99,10
149800,50012,2,5.19,8
149801,50012,2,5.09,15
149802,50012,2,4.89,12
149803,50012,2,5.19,8
149804,50012,1,4.89,11
149805,50013,3,4.89,7
149806,50013,1,4.99,16
149807,50013,3,5.29,14
149808,50013,3,4.99,9
149809,50014,2,5.49,5
149810,50014,1,5.29,14
149811,50014,1,5.19,4
149812,50014,3,5.19,8
149813,50015,2,4.99,9
149814,50015,3,4.89,11
149815,50015,3,4.89,11
149816,50016,2,5.09,15
149817,50016,2,4.99,3
149818,50017,1,5.49,5
149819,50017,1,5.29,14
149820,50017,3,4.79,1
149821,50017,3,4.99,16
149822,50018,1,4.99,16
149823,50019,3,5.19,4
149824,50019,3,4.79,1
149825,50019,3,5.49,5
149826,50020,3,5.29,14
149827,50020,2,5.19,4
149828,50021,3,5.29,2
149829,50021,1,4.89,6
149830,50021,1,4.99,10
149831,50022,1,4.99,16
149832,50022,3,5.29,13
149833,50022,1,5.19,8
149834,50022,1,5.49,5
149835,50022,1,4.89,7
149836,50023,2,4.99,16
149837,50024,2,4.89,7
149838,50024,2,4.79,1
149839,50024,2,4.99,16
149840,50024,3,4.79,1
149841,50025,3,4.99,3
149842,50025,2,5.19,4
149843,50026,1,4.99,3
149844,50027,1,4.89,7
149845,50027,2,5.09,15
149846,50027,2,4.89,7
149847,50027,3,4.99,16
149848,50028,3,4.89,12
149849,50028,3,5.49,5
149850,50028,3,4.79,1
149851,50028,1,4.79,1
149852,50029,3,5.29,13
149853,50029,3,4.99,9
149854,50029,1,4.99,9
149855,50030,1,5.29,14
149856,50030,1,4.89,12
149857,50030,3,5.29,2
149858,50031,3,4.89,11
149859,50031,3,5.19,8
149860,50031,1,5.19,4
149861,50031,3,4.99,9
149862,50032,1,4.89,12
149863,50033,3,5.29,13
149864,50033,2,5.29,2
149865,50033,3,4.89,7
149866,50033,2,5.29,13
149867,50033,1,5.29,14
149868,50034,2,4.99,10
149869,50034,2,4.89,11
149870,50035,3,4.99,10
149871,50035,3,4.99,16
149872,50035,1,5.29,2
149873,50035,3,4.89,11
149874,50036,3,4.79,1
149875,50036,3,4.99,10
149876,50036,3,4.99,10
149877,50037,1,5.29,2
149878,50038,2,4.99,16
149879,50038,3,4.99,16
149880,50038,3,4.99,16
149881,50038,1,5.29,13
149882,50038,3,4.89,12
149883,50039,3,5.19,8
149884,50039,2,5.29,13
149885,50039,3,5.19,8
149886,50040,3,4.99,10
149887,50040,3,5.29,2
149888,50040,3,4.79,1
149889,50040,3,5.29,2
149890,50041,2,5.49,5
149891,50041,3,5.29,14
149892,50041,1,5.29,13
149893,50041,1,5.29,14
149894,50042,3,5.19,8
149895,50042,1,4.89,12
149896,50042,3,5.29,13
149897,50042,1,5.29,14
149898,50042,1,5.19,8
149899,50043,1,5.19,4
149900,50043,3,4.89,11
149901,50043,2,4.99,10
149902,50043,3,4.89,11
149903,50043,2,5.09,15
149904,50044,2,5.49,5
149905,50044,1,4.89,11
149906,50044,2,4.99,16
149907,50044,3,5.19,4
149908,50045,3,4.99,3
149909,50045,2,5.49,5
149910,50045,2,4.89,12
149911,50046,3,4.99,10
149912,50046,3,4.89,6
149913,50047,1,5.09,15
149914,50047,3,4.99,3
149915,50047,1,4.79,1
149916,50047,2,4.99,3
149917,50047,3,5.09,15
149918,50048,1,5.29,13
149919,50049,3,4.89,6
149920,50049,2,5.29,14
149921,50049,3,4.89,7
149922,50049,2,4.99,3
149923,50049,1,5.29,2
149924,50050,2,4.99,3
149925,50050,2,5.19,4
149926,50050,3,5.29,14
149927,50050,2,5.19,4
149928,50051,3,5.09,15
149929,50052,1,5.29,2
149930,50052,3,4.89,12
149931,50053,2,5.29,2
149932,50053,3,4.99,10
149933,50053,3,4.89,6
149934,50054,2,5.29,13
149935,50054,3,4.99,9
149936,50054,3,4.89,11
149937,50054,2,5.29,13
149938,50054,1,4.99,16
149939,50055,3,5.19,4
149940,50055,1,5.29,14
149941,50055,3,4.99,3
149942,50055,2,4.99,16
149943,50055,1,4.99,9
149944,50056,2,5.19,8
149945,50056,3,5.29,13
149946,50056,1,4.89,6
149947,50057,1,4.79,1
149948,50057,1,5.19,4
149949,50057,1,5.19,4
149950,50058,3,4.99,10
149951,50059,3,5.19,8
149952,50059,2,5.29,13
149953,50059,3,4.89,6
149954,50059,2,5.09,15
149955,50060,2,5.19,4
149956,50060,3,4.99,9
149957,50060,2,5.29,13
149958,50061,2,5.09,15
149959,50061,3,5.19,8
149960,50061,3,5.09,15
149961,50061,1,4.89,12
149962,50062,1,4.89,12
149963,50062,1,4.89,7
149964,50062,1,4.89,6
149965,50062,3,5.19,4
149966,50062,2,4.89,11
149967,50063,2,4.79,1
149968,50063,2,5.19,8
149969,50064,3,4.89,12
149970,50064,1,5.09,15
149971,50065,1,4.89,7
149972,50065,1,4.89,6
149973,50065,1,4.99,3
149974,50065,3,4.99,10
149975,50065,1,5.19,4
149976,50066,3,5.09,15
149977,50067,2,5.19,8
149978,50067,3,4.99,9
149979,50068,1,4.99,9
149980,50068,1,4.99,16
149981,50068,3,5.29,13
149982,50069,3,4.99,3
149983,50069,3,4.99,9
149984,50069,2,4.99,16
149985,50070,2,4.89,7
149986,50070,2,4.99,16
149987,50070,2,4.99,9
149988,50070,1,5.19,4
149989,50070,2,4.79,1
149990,50071,3,5.19,4
149991,50071,3,4.89,6
149992,50071,3,4.99,10
149993,50071,3,5.29,2
149994,50071,3,4.99,10
149995,50072,2,5.29,2
149996,50072,2,4.99,3
149997,50072,3,4.89,6
149998,50073,1,5.29,13
149999,50073,3,5.19,8
150000,50073,1,4.89,12
150001,50073,1,4.99,16
150002,50073,2,5.29,13
150003,50074,1,5.29,13
150004,50074,3,4.99,10
150005,50074,3,4.99,3
150006,50074,1,4.89,12
150007,50074,3,4.89,7
150008,50075,1,5.29,2
150009,50075,2,5.29,2
150010,50075,3,4.99,10
150011,50076,2,5.29,13
150012,50076,1,4.89,6
150013,50076,3,5.49,5
150014,50076,2,5.49,5
150015,50077,1,4.89,6
150016,50077,1,4.89,7
150017,50077,2,4.89,6
150018,50078,3,4.79,1
150019,50079,3,5.29,13
150020,50079,2,4.89,11
150021,50079,2,4.89,6
150022,50079,2,4.99,3
150023,50080,1,4.99,16
150024,50081,2,4.79,1
150025,50081,2,4.99,3
150026,50082,2,4.99,16
150027,50082,1,4.99,10
150028,50082,2,5.29,14
150029,50082,3,4.99,10
150030,50083,2,5.09,15
150031,50083,3,4.89,11
150032,50083,3,4.89,11
150033,50084,2,4.99,9
150034,50084,1,4.99,16
150035,50084,3,4.99,16
150036,50084,2,4.99,16
150037,50085,1,4.99,10
150038,50085,3,4.89,7
150039,50085,1,4.99,9
150040,50085,3,5.19,4
150041,50085,2,5.29,14
150042,50086,1,5.09,15
150043,50086,1,4.99,10
150044,50087,1,5.19,4
150045,50087,1,5.19,8
150046,50087,1,4.79,1
150047,50087,3,5.19,8
150048,50088,2,5.29,14
150049,50088,2,5.09,15
150050,50088,1,5.19,4
